3274,<b>청년 창업</b> 소득세 감면 지금 신청할 수 있을까요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=450224829&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 28.&gt; ⑤ 제1항, 제2항 및 제4항에도 불구하고 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 수도권과밀억제권역 외의 지역에서 창업한 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 벤처기업으로 확인받은 창업벤처중소기업 및...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3275,1가주 2주택자 <b>세금</b> 관련 문의드립니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60202&docId=469542305&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 20일~<b>2024</b>년 <b>12</b>월 <b>31</b>일까지 질문 드립니다. 1) B아파트 상생임대인 성립 여부 문의드립니다. 2) A, B 아파트 각각... 4) A, B 아파트 매매 시 예상 <b>세금</b> 문의드립니다. 일시적 2주택 양도세 비과세 받으려면 먼저 매도하는 아파트는...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3276,"<b>12</b>월 <b>31</b>일 퇴사 연말정산 (1년 만근, 퇴직금 o)",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=480105120&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,안녕하세요 다니던 직장을 24년 <b>12</b>월 <b>31</b>일자로 퇴사하였습니다 23년도부터... 안녕하세요~ 연말정산과 퇴직 후 <b>세금</b> 문제에 대해 궁금하신 질문자님.... 궁금한 사항이 있으면 언제든지 문의주세요! https://one.provisitella.com/<b>2024</b>/<b>12</b>/blog-post_10.html,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3277,폐업사업자 <b>세금</b>계산서,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=403&docId=345304536&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 전혀 몰라서 작년 4월부터 지금까지 폐업한 사업자에게 <b>세금</b>계산서를 발행해주고 있었습니다.(<b>12</b>월 <b>세금</b>계산서를 <b>12</b>월 <b>01</b>일 폐업자에게 작성일자 <b>12</b>월 <b>31</b>일자로 발행완료...) 이런 경우는 저희에게 매출로 인정이 되나요? 또, 이게 혹시...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3278,안녕하세요 2016년 4월에 A회사를 입사후 16년<b>12</b>월<b>31</b>...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40311&docId=268898137&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,안녕하세요 2016년 4월에 A회사를 입사후 16년<b>12</b>월<b>31</b>일 까지 근무하고 2017년<b>01</b>월9일에 B회사를 입사했는데요... 가능하고 <b>세금</b> 돌려받습니다 꼭 하세요 2017 오월에 개인적인 연말정산 신고 가능하구요. 님께서는...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3279,간이사업자 <b>세금</b> 신고 방법,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=468678259&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,<b>2024</b>년 간이과세자로 신규등록 하였는데 <b>세금</b> 신고 관련해서 알아보던 중 궁금한 점이 있습니다. 제가 확인한... <b>2024</b>년 과세기간(<b>2024</b>.<b>01</b>.<b>01~2024</b>.<b>12</b>.<b>31</b>)의 종합소득세 신고는 다음년도(2025) 5월 종소세 신고기간에 한다 해당...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3280,고수님들...실업급여 수급 관련 질문 하나 여쭤봅니다.,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=480096352&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 제가 이상해서 대표님께 근로 계약서 <b>2024</b>.08.<b>01~2024</b>.<b>12</b>.<b>31</b>로 다시작성해야 되는거 아니냐고 여쭤봤는데 대표님은 계속 고용센터가면 인원감축으로 인한 계약만료라고 말하라고 합니다. 실업급여 수급하는데 문제 없을까요???...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3281,육아휴직 급여 + 사후지급금 질문입니다!,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40403&docId=479863866&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 2023/06/<b>01 -</b> <b>2024</b>/05/<b>31</b> (총 <b>12</b>개월) 쌍둥이 둘째자녀 육아휴직기간 : <b>2024</b>/06/<b>01 -</b> 2025/04/30 (총 11개월) 1. 첫째 자녀의 경우 육아휴직 후 개월수별로 금액이 다르게 지급되었는데, 둘째 자녀 육아휴직 기간에는 첫달부터 최소 금액만...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3282,실업급여 가능한가요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=470659785&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... [미충족] 최종 퇴사일 <b>2024</b>. 07. <b>31</b> - 2023. 02. <b>01 ~ 2024</b>. 07. <b>31</b> [18개월] 현직장 03. <b>01 ~</b> 07. <b>31</b> 5개월 모두 포함 이전직장 2019년 1월 1일-2022년 <b>12</b>월 <b>31</b>일 상기 18개월 내에 단 하루도 포함되지 않음,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3283,<b>청년창업</b>소득세감면 소득관련,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=462630742&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... &lt;개정 2013.1.1, 2015.<b>12</b>.15, 2018.5.29, 2021.<b>12</b>.28&gt; ⑤ 제1항, 제2항 및 제4항에도 불구하고 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 수도권과밀억제권역 외의 지역에서 창업한 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3284,기한후 <b>세금</b>계산서 발행시 손해 부분 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=409397165&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,21년 <b>12</b>월 <b>31</b>일 물건을 매입하고 부가세 포함가를 해당일에 거래처에 결제하였습니다. 거래처로부터 매입 <b>세금</b>계산서... <b>01</b>. 10. 까지 발급되었어야 합니다. 이 시기를 지나면 미발급 또는 지연발급이 됩니다. 미발급은 해당 거래건이...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3285,2026년 비트코인 <b>세금</b> 내나요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=467611429&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 감사하겠습니다 <b>2024</b>년 현재에는 <b>세금</b>이 없어요! 현재... 포함) <b>세금</b>이 부과돼요~(공제 한도 250만 원) ※ 2025년 1월 1일 100만 원짜리 코인 1,000만 원어치 구매했고, 2025년 <b>12</b>월 <b>31</b>일 200만 원에 전량 매도했을 때 매도총액 : 2,000만...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3286,<b>청년창업</b>중소기업 세액감면,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=407&docId=460775631&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 들어가서 <b>청년창업</b>중소기업 세액감면은 못받는 건가요? 아니면 새로 만든 사업자를 없애고 2019년에 만들었던... 단, <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 창업한 기업에 한해 제공되므로, 2025년 이후에 창업한 기업은 세액감면을 받을 수 없습니다.","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3287,산재휴업급여 계산방법,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100403&docId=482243843&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 잔업,특근수당포함) <b>12</b>월 세전급여 5,227,806 (10월에 근로한 잔업... 3개월간 <b>세금</b> 등 원천징수액 차감전 금액을 기준으로 산정하는 것이 맞습니다. 질문자의 경우에는, 1) <b>2024</b>. 10. 06.부터 2025. <b>01</b>. 05.까지 3개월간의 임금항목 중...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3288,24년1월<b>12</b>일 남자아이 이름,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31506&docId=462206010&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"24년 1월<b>12</b>일 13시<b>31</b>분 태어난 남자아이입니다. 시어머니께서 아는 지인분이... <b>2024</b>, 갑진년 새해, 원하는 바를 모두 이루는 성공스런 삶이 되세요!... 계좌/ ****** ** ******. 우리은행 / 김용진. 계좌/ **** *** ******. 연락처 ; 010 5969...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3289,둘중 어떤걸 먼저 팔아야 <b>세금</b>이 적을까요??,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=455361490&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 양도일자 <b>2024-01-01</b> 입력값 5 필요경비 10,000,000 입력값 6 양도차익... 보유기간 <b>31</b>년 0개월 취득일자로부터 양도일자 8 장기보유특별공제... (15,440,000) <b>12</b> 지방소득세 3,023,500 양도소득세의 10% 13 총 납부금액 33...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3290,<b>청년창업</b> 소득세감면 해당되는가요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=437852460&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 28.&gt; ⑤ 제1항, 제2항 및 제4항에도 불구하고 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 수도권과밀억제권역 외의 지역에서 창업한 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 벤처기업으로 확인받은 창업벤처중소기업 및...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3291,<b>청년창업</b> 종소세감면 관련,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=456662108&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 28.&gt; ⑤ 제1항, 제2항 및 제4항에도 불구하고 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 수도권과밀억제권역 외의 지역에서 창업한 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 벤처기업으로 확인받은 창업벤처중소기업 및...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3292,간이사업자 부가세 신고 질문,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=480138160&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... <b>2024</b>년 상반기에 <b>세금</b>계산서를 발급한 적이 있어서 7월 부가세 신고를 한 경우가 아니라면, <b>2024</b>년 1월~<b>12</b>월 과세기간에 대하여 2025년 1월<b>31</b>일(금)까지 부가세 확정신고를 하면 됩니다. 답변이 도움이 되셨길 바랍니다....","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3293,엑셀 장부관리,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=102020101&docId=480184192&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 출고대상은 주기가 있는것은 대상 없는것은 비대상 현재상태는 출고월이 현재 <b>2024</b>년<b>12</b>원<b>31</b>일기준이면 말일기준 <b>2024</b>/<b>12</b>월이전은 미출고 2025/<b>01</b>월로 되어있으면 출고완료 주기없는것은 비대상 , 상태가 하인것은 회수...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3294,노사단체협약서 관련 문의,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60801&docId=480824502&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 2023년 <b>12</b>월 <b>31</b>일까지이나 <b>2024</b>년 단체협약을 새로 체결하지 못했기 때문에 부칙에 따라 자동 연기되었습니다.... <b>01</b>.~2023. <b>12</b>. <b>31</b>. 기간의 단체협약은 유효할 것입니다. 보통 단체협약은 만료 3개월 전에 노동조합에서 단체협약...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3295,퇴직자 연차계산법을 앍고 싶고 적용근거는 어디서 찾나요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=477845345&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 지금 질문드리는 퇴직자는 2015-04-<b>01</b> 입사자로 <b>2024-</b><b>12-31</b>에 정년퇴직입니다. <b>2024</b>년도에 발생하는 연차는 18개로 회계년도 기준입니다, 그런데 입사일 기준으로 계산하면 19개가 나오는데 이분에게는 몇개의 연차가 적용되어야...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3296,해외주식 <b>세금</b>부과 기준일,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=479665362&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 해외주식 양도소득세는 매도일 기준으로 적용됩니다. 결제일(T+2)이나 실제 입금일과 무관하게 매도 체결일이 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전이면 <b>2024</b>년 수익으로 처리됩니다. https://contents.premium.naver.com/yoshisam/yoshisamrich,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3297,네이버 예약 기능 이용시 <b>세금</b> 문의,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=10601&docId=479729327&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 네이버페이를 이용하지 않고 예약기능을 통해 준비중인데요, 해당 기능을 사용할 경우 추후 부가세 신고 등 <b>세금</b>... 예를 들어, <b>2024</b>년 기준으로는 <b>2024</b>년 1월 1일부터 <b>12</b>월 <b>31</b>일까지 발생한 매출 매입에 대해서 2025년 1월 25일까지 신고와...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3298,퇴직금 주휴수당 관련해서 질문드려요?,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=480839494&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 일러서 <b>2024</b> / 02 / <b>01 ~</b> 2025 / <b>01</b> / <b>31</b> 기간동안의상여금은 60만원이 될게 유력한데 40? 60?어떤걸 기준으로 퇴직금을... - 명절상여금은 1년에 40만원 받은 경우 40만원 / <b>12</b>개월 *3개월 =100,000원만 3개월치 임금에 포함해서 계산하는 것임 2....","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3299,퇴직금 <b>세금</b> 및 퇴직금 금액이 궁금합니다..,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=472130627&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"2021년8월<b>31</b>일 입사 <b>2024</b>년7월20일 퇴사 3개월 총 급여 9,770,524원 실 수령 퇴직금 금액 및 <b>세금</b>이 궁금합니다!!... 예상되는 세전 퇴직금은 932만원 수준이며, 퇴직소득세는 약 11~<b>12</b>만원 정도 공제될 것으로 예상됩니다....","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3300,특성화고 재직자특별전형 재직기간 계산 질문,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=482973373&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... A회사 입사 2020-10-06 퇴사 2021-02-09 B회사 입사 2021-03-02 퇴사 2021-07-30 C회사 입사 2022-10-<b>01</b> 퇴사 2022-10-<b>31</b> D회사 입사 2022-11-<b>01</b> 퇴사 2022-<b>12-31</b> (인턴) E회사 입사 2023-05-08 퇴사 <b>2024-</b>10-<b>31</b> F회사 입사 2025-03-04 ~ 2026-02-28...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3301,irp계좌 일시금 퇴직금 수령시 <b>세금</b> 궁금해요 ㅜ,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=463369789&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,2017년 입사해서 2023년 <b>12</b>월 <b>31</b>일 퇴사하고 irp계좌로 <b>2024</b>년 1월 15일경 입금되었어요... irp 만들때 일시금으로 신청했었구요 ㅜㅜ 은행가서 해지 신청하고 소득세랑 <b>세금</b> 뗀다해서 얼마떼냐니까...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3302,청년내일채움공제 고용보험 <b>12</b>개월 이하,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=409799527&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"2018년 02월<b>01</b>일 ~ 2019년 1월<b>31</b>일 자로 퇴사 처리를 하였고 국민연금보험 또한... 법규상 고용보험에 가입하고 그 기간이 <b>12</b>개월 즉 1년이 지나지 않으면... 다만, 벤처기업, <b>청년 창업</b>기업 등 일부 1인 이상 ~ 5인 미만 기업은 참여...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3303,<b>청년창업</b>세액 혜택 질문드립니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=437341705&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 가게를 인수하는 경우에는 <b>세금</b>혜택을 받을 수 없나요? 안녕하세요. 서울지방중소벤처기업청... 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 벤처기업으로 확인받은 창업벤처중소기업 및 <b>2024</b>년 <b>12</b>월 <b>31</b>일까지...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3304,중도퇴사소득세 금액,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=481507471&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"안녕하세요 회사에서 <b>12</b>월 <b>31</b>일자로 퇴사하였습니다. 연말정산은 종소세때 진행하라고 하네요... <b>12</b>월 급여에서 중도퇴사처리가 되고, 차감징수세액만큼 <b>세금</b>을 떼고,5월에 <b>2024</b>년도 종소세 신고하고 환급이 되는것인지 여쭙습니다....","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3305,<b>청년창업</b>사업소득세감면 업종 문의,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=456093194&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 28.&gt; ⑤ 제1항, 제2항 및 제4항에도 불구하고 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 수도권과밀억제권역 외의 지역에서 창업한 창업중소기업(<b>청년창업</b>중소기업은 제외한다), <b>2024</b>년 <b>12</b>월 <b>31</b>일까지 벤처기업으로 확인받은 창업벤처중소기업 및...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3306,1가구 3주택 취득세 등 <b>세금</b> 납부 여부,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40306&docId=479978898&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 등 <b>세금</b>이 얼마나 들지 궁금합니다. 현재 세종시에 아파트를 소유하고 계시며, 조정대상지역이 아닌 지방에서... 지방 미분양 아파트 취득 시 감면 혜택: <b>2024</b>년 1월 10일부터 2025년 <b>12</b>월 <b>31</b>일까지 비수도권에서 전용면적 85...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3307,"아프리카tv 소득,<b>세금</b> 질문입니다.",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40301&docId=339040222&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 2019/<b>01</b>/<b>01~</b>2019/<b>12</b>/<b>31</b> 이사이에 제명의로 낸 수익에대한 <b>세금</b>을 내년5월에 내는게맞나요? 3. 제가 아프리카방송을하다가 아이디를 삭제하고 다시만들어서 그전아이디수익이 얼만지모르는데 제 2019년 전체소득을 볼수있는곳이...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3308,코인 과세 궁금합니다,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=478125392&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,만약 코인 <b>세금</b> 시행되면 2025 1월 1일부터이면 <b>2024</b>년 <b>12</b>월 <b>31</b>일에 전량 매도하고 출금하면 <b>세금</b>안내도되나요? 코인 과세가 시행되면 <b>2024</b>년 <b>12</b>월 <b>31</b>일 이전에 매도하고 출금해도 <b>세금</b>이 부과될 수 있어용!,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3309,"주택청약, 연말정산 <b>세금</b> 혜택",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40311&docId=472376444&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 청약저축으로 인한 <b>세금</b> 효과는 크지 않습니다. 월 20만원(<b>2024</b>년부터 25만원)의 저축액이 인정되고 저축액의 40%가... 세액공제가 아니므로 <b>세금</b>효과는 그렇게 크지 않습니다. 2. 연총급여액 7,000만원 이하인 근로소득자로 <b>12</b>월 <b>31</b>일...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3310,"아프리카tv 소득,<b>세금</b> 질문입니다.",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60216&docId=362185945&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 2019/<b>01</b>/<b>01~</b>2019/<b>12</b>/<b>31</b> 사이에 제 명의로 낸수익에 대한 <b>세금</b>을 내년 5월에 낸다는 게 사실인가요?3. 내가 아프리카 방송을 했다면 아이디를 삭제하고 다시 만들어서 그전의 아이디 수익이 얼마인지 모르는데 나의 2019년 전소득을볼...,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3311,일용직 근로자에 대한 <b>세금</b>신고,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=464497468&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,... 2023년 <b>12</b>월에 일용직 근로자에게 180만원을 지급했다면 1) 원천징수이행상황신고와 <b>세금</b> 납부는 <b>2024</b>년 1월 10일까지 2) 지급명세서 제출은 <b>2024</b>년 1월 <b>31</b>일까지 3) 근로내용확인신고는 <b>2024</b>년 1월 15일까지 해야 합니다.,"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3312,해외주식 <b>세금</b> 계산시 다년간 수익 합할 수 있나요?,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=481316395&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,"... 이런 경우 두개년도 수익 합을 해서 700만원을 기준으로 <b>세금</b>을 내도... 해외주식 양도소득세는 1년간(1월1일~<b>12</b>월<b>31</b>일 결제분)의 양도소득에... 따라서,<b>2024</b>년 1,000만원의 양도차익이 발생했다면 250만원 공제후 초과금액인...","청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
3313,<b>12</b>대 중과실 사건접수,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60201&docId=461440579&qb=7LKt64WELCDssL3sl4UsIOyEuOq4iCAyMDI0LTAxLTAxfjIwMjQtMTItMzE=&enc=utf8,<b>12</b>월 <b>31</b>일에 사고가 났습니다. 저는 오토바이 운전자이고 상대는 자동차 운전자입니다. 저는 정상신호에 출발했고... 심의받은 광고의 유효기간은 1년입니다. □ KS자산관리 준법감시인 심의필 :제<b>2024-</b>1-02-1704164756호(<b>2024-</b>1-02~2025-1-<b>01</b>),"청년, 창업, 세금","청년, 창업, 세금 2024-01-01~2024-12-31",2024-01-01,2024-12-31,,
